video_id,trending_date,title,channel_title,category_id,publish_date,time_frame,published_day_of_week,publish_country,views,likes,dislikes,comment_count
2kyS6SvSYSE,17.14.11,WE WANT TO TALK ABOUT OUR MARRIAGE,CaseyNeistat,22,13-11-17,17:00 to 17:59,Monday,IN,748374,57527,2966,15954
1ZAPwfrtAFY,17.14.11,The Trump Presidency: Last Week Tonight with John Oliver (HBO),LastWeekTonight,24,13-11-17,7:00 to 7:59,Monday,GB,2418783,97185,6146,
5qpjK5DgCt4,17.14.11,"Racist Superman | Rudy Mancuso, King Bach & Lele Pons",Rudy Mancuso,23,12-11-17,19:00 to 19:59,Sunday,AU,3191434,146033,5339,8181
puqaWrEC7tY,17.14.11,Nickelback Lyrics: Real or Fake?,Good Mythical Morning,24,13-11-17,11:00 to 11:59,,BR,343168,10172,666,2146
d380meD0W0M,17.14.11,I Dare You: GOING BALD!?,nigahiga,24,12-11-17,18:00 to 18:59,Sunday,CA,2095731,132235,1989,17518
gHZ1Qz0KiKM,17.14.11,2 Weeks with iPhone X,iJustine,28,13-11-17,19:00 to 19:59,Monday,IN,119180,9763,,1434
39idVpFF7NQ,17.14.11,Roy Moore & Jeff Sessions Cold Open - SNL,Saturday Night Live,24,12-11-17,5:00 to 5:59,Sunday,IN,2103417,15993,2445,1970
nc99ccSXST0,17.14.11,5 Ice Cream Gadgets put to the Test,CrazyRussianHacker,,12-11-17,21:00 to 21:59,Sunday,GB,817732,23663,778,3432
jr9QtXwC9vc,17.14.11,The Greatest Showman | Official Trailer 2 [HD] | 20th Century FOX,20th Century Fox,1,13-11-17,14:00 to 14:59,Monday,BR,826059,3543,119,340
TUmyygCMMGA,17.14.11,Why the rise of the robots wonÃ¢â‚¬â„¢t mean the end of work,Vox,25,13-11-17,13:00 to 13:59,Monday,GB,256426,12654,1363,2368
9wRQljFNDW8,17.14.11,Dion Lewis' 103-Yd Kick Return TD vs. Denver! | Can't-Miss Play | NFL Wk 10 Highlights,NFL,17,13-11-17,2:00 to 2:59,Monday,GB,81377,655,25,177
VifQlJit6A0,17.14.11,(SPOILERS) 'Shiva Saves the Day' Talked About Scene Ep. 804 | The Walking Dead,amc,24,13-11-17,3:00 to 3:59,Monday,JP,104578,1576,303,1279
5E4ZBSInqUU,17.14.11,Marshmello - Blocks (Official Music Video),marshmello,10,13-11-17,17:00 to 17:59,Monday,BR,687582,114188,1333,8371
GgVmn66oK_A,17.14.11,Which Countries Are About To Collapse?,NowThis World,25,12-11-17,14:00 to 14:59,Sunday,IN,544770,7848,1171,3981
TaTleo4cOs8,17.14.11,SHOPPING FOR NEW FISH!!!,The king of DIY,15,12-11-17,18:00 to 18:59,Sunday,GB,207532,7473,246,2120
kgaO45SyaO4,17.14.11,The New SpotMini,BostonDynamics,28,13-11-17,20:00 to 20:59,Monday,CA,75752,9419,52,1230
ZAQs-ctOqXQ,17.14.11,One Change That Would Make Pacific Rim a Classic,Cracked,23,12-11-17,17:00 to 17:59,Sunday,BR,295639,8011,638,1256
YVfyYrEmzgM,17.14.11,How does your body know you're full? - Hilary Coller,TED-Ed,27,13-11-17,16:00 to 16:59,Monday,BR,78044,5398,53,385
eNSN6qet1kE,17.14.11,HomeMade Electric Airplane,PeterSripol,28,13-11-17,15:00 to 15:59,Monday,IN,97007,11963,36,2211
B5HORANmzHw,17.14.11,Founding An Inbreeding-Free Space Colony,SciShow,27,12-11-17,22:00 to 22:59,Sunday,GB,223871,8421,191,1214
vU14JY3x81A,17.14.11,How Can You Control Your Dreams?,Life Noggin,27,13-11-17,14:00 to 14:59,Monday,IN,115791,9586,75,2800
6VhU_T463sU,17.14.11,The Making of Hela's Headdress from Thor: Ragnarok,Tested,28,12-11-17,15:00 to 15:59,Sunday,US,224019,3585,138,208
_-aDHxoblr4,17.14.11,Is It Dangerous To Talk To A Camera While Driving?,Tom Scott,27,13-11-17,16:00 to 16:59,Monday,BR,144418,11758,89,1014
JBZTZZAcFTw,17.14.11,"What $4,800 Will Get You In NYC | Sweet Digs Home Tour | Refinery29",Refinery29,26,12-11-17,16:00 to 16:59,Sunday,AU,145921,1707,578,673
lZ68j2J_GOM,17.14.11,Using Other People's Showers,Gus Johnson,23,13-11-17,14:00 to 14:59,Monday,IN,33980,4884,52,234
dRpNZV18N_g,17.14.11,SPAGHETTI BURRITO VS SPAGHETTI BURRITO,HellthyJunkFood,24,12-11-17,14:00 to 14:59,Sunday,JP,223077,8676,193,1392
fcVjitaM3LY,17.14.11,78557 and Proth Primes - Numberphile,Numberphile,28,13-11-17,12:00 to 12:59,Monday,JP,80705,4687,41,437
qeWvgZLz9yU,17.14.11,A Smart... MUG?! - Take apart a Heated Thermos!,JerryRigEverything,26,13-11-17,16:00 to 16:59,Monday,BR,120727,9033,224,1346
iIxy3JN3-jc,17.14.11,LeBron James admits he was ripping Phil Jackson and thinks DeShaun Watson should be the Browns qu...,Cleveland Cavaliers on cleveland.com,25,13-11-17,15:00 to 15:59,Monday,AU,27943,156,36,83
n30k5CwLhS4,17.14.11,Nick Andopolis: Drummer,,1,29-05-11,17:00 to 17:59,Sunday,US,50867,,238,246
U0hAC8O7RoI,17.14.11,"I TOOK THE $3,000,000 LAMBO TO CARMAX! They offered me......",hp_overload,2,13-11-17,1:00 to 1:59,,IN,98378,4035,495,486
CBVGjS_EJok,17.14.11,Amazon Christmas Advert 2017 - Toys & Games,Amazon.co.uk,24,06-11-17,17:00 to 17:59,Monday,JP,,119,69,0
n1WpP7iowLc,17.14.11,Eminem - Walk On Water (Audio) ft. BeyoncÃƒÂ©,EminemVEVO,10,10-11-17,17:00 to 17:59,Friday,US,17158531,787419,43420,125882
hz7ukDjuq4w,17.14.11,What's Inside a Detectives Car?,officer401,,12-11-17,23:00 to 23:59,Sunday,US,67661,3781,84,626
p2hJxyF7mok,17.14.11,New Emirates First Class Suite | Boeing 777 | Emirates,Emirates,19,12-11-17,5:00 to 5:59,Sunday,AU,141148,1661,70,236
0mlNzVSJrT0,17.14.11,Me-O Cats Commercial,Nobrand,22,21-04-17,6:00 to 6:59,Friday,BR,98966,2486,184,532
Om_zGhJLZ5U,17.14.11,TL;DW - Every DCEU Movie Before Justice League,Screen Junkies,1,12-11-17,18:00 to 18:59,Sunday,IN,288922,7515,792,2111
e_7zHm7GsYc,17.14.11,Hunter Hayes - You Should Be Loved (Part One Of Pictures),Hunter Hayes,10,13-11-17,15:00 to 15:59,Monday,US,13917,1318,24,76
dQvIbulWCM4,17.14.11,Celebrities on Thanksgiving 2017!,Niki and Gabi,23,12-11-17,23:00 to 23:59,Sunday,JP,605932,38397,1387,3412
zZ9FciUx6gs,17.14.11,Nickelback - The Betrayal Act III [Official Video],Nickelback,10,13-11-17,15:00 to 15:59,Monday,BR,57169,6927,161,565
PaJCFHXcWmM,17.14.11,U2 - The Blackout,U2VEVO,10,13-11-17,17:00 to 17:59,Monday,US,60506,5389,106,455
goP4Z5wyOlM,17.14.11,Iraq-Iran earthquake: Deadly tremor hits border region - BBC News,BBC News,25,12-11-17,21:00 to 21:59,Sunday,AU,34785,308,26,413
NZFhMSgbKKM,17.14.11,Dennis Smith Jr. and LeBron James go back and forth,Ben Rohrbach,17,13-11-17,15:00 to 15:59,Monday,JP,945,7,5,8
0tO_l_Ed5Rs,17.14.11,Matthew Santoro - FACTS (Official Music Video) f. Ellevan & Humble the Poet,MatthewSantoro,10,11-11-17,16:00 to 16:59,Saturday,JP,328330,15186,15448,7484
STI2fI7sKMo,17.14.11,"AFFAIRS, EX BOYFRIENDS, $18MILLION NET WORTH - GOOGLE US | Shawn and Andrew",Shawn Johnson East,22,11-11-17,15:00 to 15:59,Saturday,GB,321053,4451,1772,895
BWPrk9PUwQE,17.14.11,iPhone X vs Makeup Transformation (Face ID TEST),dope2111,26,12-11-17,0:00 to 0:59,Sunday,JP,1456472,33505,1660,2160
ogYum4kWXgk,17.14.11,People are Awesome & The Pet Collective present Pets are Awesome!,People are Awesome,24,13-11-17,13:00 to 13:59,Monday,BR,69844,3417,33,160
sbcbvuitiTc,17.14.11,Stephon Marbury and Jimmer Fredette fight in China,NBA Highlights Ã‚Â· YouTube,17,10-11-17,18:00 to 18:59,Friday,JP,956169,2017,2425,1447
zNqCVTs38nU,17.14.11,Heidelberg's nifty hook-and-lateral to the left tackle,D3sports.com,17,13-11-17,2:00 to 2:59,Monday,GB,4569,35,18,19
DM-ni_LSOFE,17.14.11,"ELDERS REACT TO iPHONE X (Facial Recognition, Animojis)",FBE,24,10-11-17,23:00 to 23:59,Friday,CA,2045386,,2842,8309
0PpNlNJ6Nng,17.14.11,Will It Watermarble?! Sister Edition | Watermarbling 9 random objects in nail polish!,Simply Nailogical,24,11-11-17,19:00 to 19:59,Saturday,JP,1842393,99086,1339,11800
c-3JxzN2u34,17.14.11,Lin-Manuel Miranda's next act: Helping rebuild Puerto Rico,CBS Sunday Morning,25,12-11-17,15:00 to 15:59,Sunday,CA,6473,205,6,15
069D0NmW39o,17.14.11,"Wildest Superstar distractions: WWE Top 10, Nov. 11, 2017",WWE,17,11-11-17,15:00 to 15:59,Saturday,IN,1044813,15397,838,1100
9t9u_yPEidY,17.14.11,"Jennifer Lopez - Amor, Amor, Amor (Official Video) ft. Wisin",JenniferLopezVEVO,10,10-11-17,15:00 to 15:59,Friday,IN,9548677,190083,15015,11473
KODzih-pYlU,17.14.11,BLIND(folded) CAKE DECORATING CONTEST (with Molly Burke) // Grace Helbig,Grace Helbig,22,11-11-17,18:00 to 18:59,Saturday,US,197062,7250,217,456
8NHA23f7LvU,17.14.11,Jason Momoa Wows Hugh Grant With Some Dothraki | The Graham Norton Show,The Graham Norton Show,24,10-11-17,19:00 to 19:59,Friday,US,1496225,16116,236,605
w0XYVssCKjw,17.14.11,JaVale McGee's Parking Lot Chronicles: Episode 3,Kevin Durant,17,11-11-17,20:00 to 20:59,,CA,162597,5734,106,525
9XSULcLI6Hg,17.14.11,Kellyanne Conway on Roy Moore This Week Abc: TrumpÃ¢â‚¬â„¢s Not Being Briefed On This Bit By Bit 11/12/17,JimBrowski 96HourNews,25,12-11-17,15:00 to 15:59,Sunday,JP,9132,21,8,64
pjuPpVLXDQg,17.14.11,Train Swipes Parked Vehicle,ViralHog,2,13-11-17,0:00 to 0:59,Monday,CA,7265,89,8,22
9xSx-5tmq44,17.14.11,Daddy's Home 2 - Movie Review,Jeremy Jahns,24,11-11-17,6:00 to 6:59,Saturday,BR,291597,8209,344,1062
4v0nOAzcG2A,17.14.11,The Super Google Pixel 2 Camera Upgrade!,Jonathan Morrison,28,11-11-17,15:00 to 15:59,Saturday,AU,290801,10237,377,1016
oTObwUiXdYY,17.14.11,"7.3 Magnitude Earthquake Along Iraq-Iran Border Leaves At Least 400 Dead, 7,200 Injured | TIME",TIME,25,13-11-17,15:00 to 15:59,Monday,JP,5304,52,13,68
1cgK-BIrXes,17.14.11,#VeteransDay: Thank You for Everything,YouTube Spotlight,24,10-11-17,15:00 to 15:59,Friday,CA,812516,26917,1979,4998
ujyTQNNjjDU,17.14.11,G-Eazy - The Plan (Official Video),GEazyMusicVEVO,10,10-11-17,5:00 to 5:59,Friday,IN,2642930,115795,3055,6410
PABlVzeldaM,17.14.11,U.S. Navy Three Carrier Formation in Western Pacific Ocean,U.S. Navy,25,12-11-17,13:00 to 13:59,Sunday,US,105058,493,54,347
6340tX9M_eM,17.14.11,Batman: Gotham by Gaslight - Exclusive Trailer (2018),IGN,24,10-11-17,19:00 to 19:59,Friday,US,537715,8231,413,970
8mhTWqWlQzU,17.14.11,Wearing Online Dollar Store Makeup For A Week,Safiya Nygaard,22,11-11-17,1:00 to 1:59,Saturday,GB,2744430,115426,1110,6541
t4YAyT4ihIQ,17.14.11,Getting My Driver's License | Lele Pons,Lele Pons,23,10-11-17,18:00 to 18:59,Friday,US,3358068,120876,8279,6408
MNiweoKXwfg,17.14.11,Watch Norman Reedus Come Face to Face with his Ã¢â‚¬ËœWalking DeadÃ¢â‚¬â„¢ Double,INSIDER,24,13-11-17,17:00 to 17:59,Monday,BR,4732,203,6,33
Jw1Y-zhQURU,17.14.11,John Lewis Christmas Ad 2017 - #MozTheMonster,John Lewis,26,10-11-17,7:00 to 7:59,Friday,JP,7224515,55681,10247,9479
2Vv-BfVoq4g,17.14.11,Ed Sheeran - Perfect (Official Music Video),Ed Sheeran,10,09-11-17,11:00 to 11:59,Thursday,US,33523622,1634124,21082,85067
UFYCTJlayS4,17.14.11,Top 10 iPhone Apps for Productivity & Content Creation,Sara Dietschy,1,11-11-17,3:00 to 3:59,Saturday,US,52591,2233,187,255
cccyOn99s4Y,17.14.11,Reacting to Running a Half Marathon | MEGANBYTES EP. 101,MeganBatoon,24,10-11-17,23:00 to 23:59,Friday,IN,75822,2978,147,243
abGCYPCk294,17.14.11,"Justice League Reactions, Should Disney Buy Netflix - The John Campea Show",John Campea,24,11-11-17,17:00 to 17:59,Saturday,US,43715,1550,109,1031
lY_0mkYDZDU,17.14.11,Foster The People - Sit Next to Me (Official Video),fosterthepeopleVEVO,10,10-11-17,17:00 to 17:59,Friday,IN,303956,18603,585,1745
k8NxqyGcZA4,17.14.11,Rosie OÃ¢â‚¬â„¢Donnell On Donald TrumpÃ¢â‚¬â„¢s Hostility Toward Her | WWHL,Watch What Happens Live with Andy Cohen,24,10-11-17,12:00 to 12:59,Friday,US,238643,2429,5381,2325
IE-xepGLVt8,17.14.11,Mayo Clinic's first face transplant patient meets donorÃ¢â‚¬â„¢s family,Mayo Clinic,28,10-11-17,12:00 to 12:59,Friday,CA,237307,1896,74,260
ObIQ0s02UHg,17.14.11,Jason Derulo - Tip Toe feat. French Montana (Official Lyric Video),Jason Derulo,10,10-11-17,14:00 to 14:59,Friday,JP,1282413,37669,1732,1691
cOc3tsFWoRs,17.14.11,Jason Momoa & Lisa Bonet: Love at First Sight,The Late Late Show with James Corden,24,10-11-17,9:00 to 9:59,Friday,CA,1497519,15504,353,1084
AJYb0Yom5UQ,17.14.11,Howard Stern: George Takei Talks About Harvey Weinstein and Sexually Assault,cocheusadoooo,23,17-10-17,20:00 to 20:59,Tuesday,CA,148226,355,47,178
gLswXiRLdkA,17.14.11,A VERY #EXTRA EBAY SHOPPING HAUL!,Amber Scholl,26,11-11-17,2:00 to 2:59,Saturday,AU,484185,23296,1184,1858
MyEqfBkzESU,17.14.11,EXTREME GOLDEN TAN TRANSFORMATION,John Maclean,26,10-11-17,20:00 to 20:59,Friday,IN,300617,8133,2693,2911
wJYE0sFOteE,17.14.11,Inside the Cheese-Aging Caves 30 Feet Under Brooklyn | I Got a Guy | Bon AppÃƒÂ©tit,Bon AppÃƒÂ©tit,26,10-11-17,16:00 to 16:59,Friday,BR,92523,2323,40,134
L_5_slz4ke4,17.14.11,Some NFL players call for an end to Thursday night football after 8 players were injured last week,ABC News,25,12-11-17,20:00 to 20:59,Sunday,JP,7524,67,19,56
OKoL852K9uA,17.14.11,ICE PRIMER? DOES IT WORK?!,mayratouchofglam,26,11-11-17,5:00 to 5:59,Saturday,US,103927,3571,278,399
pa_oUisZZy0,17.14.11,Mark Ruffalo Reads Hilarious Thirst Tweets,BuzzFeed Celeb,22,11-11-17,0:00 to 0:59,Saturday,US,177707,6271,88,275
fNtLIcyjsnI,17.14.11,"Game Night Official Trailer #1 (2018) Rachel McAdams, Jason Bateman Comedy Movie HD",Zero Media,1,09-11-17,17:00 to 17:59,Thursday,US,1751064,16430,945,1231
_Iz83-Cmt6A,17.14.11,Little Big Town with Jimmy Webb - Wichita Lineman (Live from the CMA Awards),CMAVEVO,10,09-11-17,22:00 to 22:59,Thursday,AU,46746,439,66,55
YlvCVbfS9M0,17.14.11,Alan Walker - All Falls Down (Behind The Scenes),Alan Walker,10,11-11-17,15:00 to 15:59,Saturday,JP,746092,34839,537,2541
arJ5h2TY3I4,17.14.11,FANTASY (feat. Amber Liu) by SUPERFRUIT,SUPERFRUIT,24,10-11-17,17:00 to 17:59,Friday,IN,836830,82320,1279,7998
-2RVw2_QyxQ,17.14.11,2017 Champions Showdown: Day 3,Saint Louis Chess Club,27,12-11-17,2:00 to 2:59,Sunday,US,67429,438,23,23
gEHCXl4J9Qo,17.14.11,Taylor Swift - Ã¢â‚¬Å“New YearÃ¢â‚¬â„¢s DayÃ¢â‚¬Â Fan Performance,ABC Television Network,24,10-11-17,2:00 to 2:59,Friday,JP,2237404,72593,1830,3501
#NAME?,17.14.11,Animal Adventure Park Giraffe Cam,Animal Adventure Park,15,12-11-17,0:00 to 0:59,Sunday,US,45455,2282,35,17
b4vTZx_AtHk,17.14.11,How To Dry a Shirt in 30 Seconds,HowToBasic,26,09-11-17,18:00 to 18:59,Thursday,AU,2063667,98804,11682,11443
kOnQocd799Y,17.14.11,Everything Wrong With Baby Driver In 14 Minutes Or Less,CinemaSins,1,09-11-17,17:00 to 17:59,Thursday,GB,2736733,58967,3492,7915
e4FApt6z55c,17.14.11,Kimbra - Top of the World (Official Music Video),kimbramusic,10,10-11-17,15:00 to 15:59,Friday,GB,165698,8599,361,930
2XK4omx9uMU,17.14.11,Camila Cabello COMPLETELY NAILS 'Finish The Lyric',Capital FM,10,10-11-17,14:00 to 14:59,Friday,CA,836544,40195,373,976
xfmipNU4Odc,17.14.11,Edna's registered owner thought she was dead for 2 years!!!,Hope For Paws - Official Rescue Channel,15,10-11-17,18:00 to 18:59,Friday,AU,284666,16396,81,949
jp9hK-jY6yY,17.14.11,When Someone Has A Crush on You | Lilly Singh,IISuperwomanII,23,09-11-17,22:00 to 22:59,Thursday,BR,3371669,202676,3394,20086
RkHuWjiR-LM,17.14.11,Neck Deep - Parachute (Official Music Video),Hopeless Records,10,10-11-17,18:00 to 18:59,Friday,IN,195685,14338,171,1070
fCTKDn3Q8xQ,17.14.11,Idiot's Guide to Japanese Squat Toilets,Rachel and Jun,22,09-11-17,11:00 to 11:59,Thursday,US,1098897,43875,1326,4702
DIU3xPdhCBI,17.14.11,Sam Smith surprises brides at their wedding! (At The BBC),BBC Music,10,09-11-17,22:00 to 22:59,Thursday,GB,893462,22326,833,943
wnwF1FHybDQ,17.14.11,Mark Wahlberg's Kids Use Him for His Celeb Connections,Late Night with Seth Meyers,23,10-11-17,11:00 to 11:59,Friday,AU,225286,1731,193,206
9oFP-pOMNwE,17.14.11,H&M Holiday 2017 starring Nicki Minaj Ã¢â‚¬â€œ official teaser,H&M,24,09-11-17,8:00 to 8:59,Thursday,CA,264793,3283,853,0
pz95u3UVpaM,17.14.11,Camila Cabello - Havana (Vertical Video) ft. Young Thug,CamilaCabelloVEVO,10,10-11-17,5:00 to 5:59,Friday,JP,5476737,286268,4083,12254
g5c1bk8weaQ,17.14.11,FIRST TIME IM DOING THIS! TALKS WITH LIZA.,Liza Koshy,23,10-11-17,3:00 to 3:59,Friday,JP,3578502,307435,2573,12248
yuBqWcSKrCk,17.14.11,"Owen Wilson on Meeting Julia Roberts, and Tandem Biking",TheEllenShow,24,10-11-17,14:00 to 14:59,Friday,US,304926,3305,130,275
x9mh-SwSKas,17.14.11,Surprise After Surprise | October Vlog,clothesencounters,26,10-11-17,18:00 to 18:59,Friday,JP,247319,10138,153,639
uiA4B5Y63IQ,17.14.11,THE SHAPE OF WATER - Final Trailer,FoxSearchlight,1,09-11-17,22:00 to 22:59,Thursday,GB,296434,3327,142,377
viyRD5z6ilQ,17.14.11,Luke Bryan - O Holy Night (Audio),LukeBryanVEVO,10,10-11-17,5:00 to 5:59,Friday,BR,125962,5048,139,369
QFfEtKvXMAs,17.14.11,Niall Horan - Too Much To Ask (Acoustic),NiallHoranVEVO,10,10-11-17,17:00 to 17:59,Friday,GB,419341,53572,168,3083
xg9ebVTL9yE,17.14.11,Empire Of The Sun - Way To Go,empireofthesunvevo,10,10-11-17,5:00 to 5:59,Friday,BR,138988,7999,84,612
fbHbTBP_u7U,17.14.11,NF - Let You Down,NFVEVO,10,09-11-17,5:00 to 5:59,Thursday,BR,1774018,88417,1002,7686
Ja_GMU7-sjs,17.14.11,Google Pixelbook: $1000 of Weird!,Marques Brownlee,28,09-11-17,21:00 to 21:59,Thursday,BR,1575525,52829,1524,5864
QOksZ8VogRw,17.14.11,Bastille - World Gone Mad (from Bright: The Album) [Official Music Video],Atlantic Records,10,09-11-17,17:00 to 17:59,Thursday,AU,626688,25115,499,1392
RYs08kX3Ih4,17.14.11,SECRETS REVEALED! HOW I LAY MY LACE WIGS! | AALIYAHJAY,MsAaliyahJay,26,10-11-17,1:00 to 1:59,Friday,CA,219030,14303,398,1099
tOFkFZbPdnQ,17.14.11,Typical audience reaction to a bass solo...,Danny Sapko,10,09-11-17,0:00 to 0:59,Thursday,AU,493662,7693,181,388
dW4wpGg64pE,17.14.11,Meryl Streep Meets Anna Wintour at Vogue,Vogue,24,09-11-17,18:00 to 18:59,Thursday,AU,1017803,25122,628,1504
2VP846QcA_4,17.14.11,I Trained To Become Batman Ã°Å¸Â¦â€¡ (Justice League),Michelle Khare,24,09-11-17,11:00 to 11:59,Thursday,CA,139955,4417,217,457
_dhneCO4YEE,17.14.11,"Russian Bots and Trolls | November 8, 2017 Act 2 | Full Frontal on TBS",Full Frontal with Samantha Bee,22,09-11-17,7:00 to 7:59,Thursday,JP,362009,5505,2356,1264
EYkEshCOhEU,17.14.11,The Ultimate Red Lip Look | Nicole Guerriero,Nicole Guerriero,22,10-11-17,0:00 to 0:59,Friday,GB,294387,15247,385,976
Rq9-mW6HgQE,17.14.11,Sean Astin Knew Nothing About 'Lord Of The Rings' Once Upon A Time,The Late Show with Stephen Colbert,24,09-11-17,8:00 to 8:59,Thursday,JP,844653,11616,313,1518
k29YnfttqEU,17.14.11,Mean Tweets Ã¢â‚¬â€œ Country Music Edition #3,Jimmy Kimmel Live,23,09-11-17,4:00 to 4:59,Thursday,BR,1315873,9312,584,769
Eg_kW5fw6qU,17.14.11,Could Anastasia Become A Disney Princess?,SuperCarlinBrothers,22,09-11-17,23:00 to 23:59,Thursday,BR,188003,9091,135,2814
J_QGZspO4gg,17.14.11,Sia - Snowman,SiaVEVO,10,09-11-17,15:00 to 15:59,Thursday,GB,1624771,84426,1130,5981
PkRBTF6nt4E,17.14.11,Tesla's biggest problem is one nobody saw coming,Business Insider,25,10-11-17,13:00 to 13:59,Friday,JP,125970,935,507,262
ozkqm2ifMw8,17.14.11,2CELLOS - Cinema Paradiso [OFFICIAL VIDEO],2CELLOS,10,10-11-17,13:00 to 13:59,Friday,BR,205869,11198,120,446
htvR_dBs3eg,17.14.11,Sam Smith - The Thrill of It All ALBUM REVIEW,theneedledrop,10,10-11-17,21:00 to 21:59,Friday,AU,98422,2926,106,798
qEEtzzi1EII,17.14.11,Birthdays - Simon's Cat | GUIDE TO,Simon's Cat,15,09-11-17,13:00 to 13:59,Thursday,IN,426078,19323,245,945
1Wk8ZRgXQnY,17.14.11,Andy Grammer - The Good Parts (Official Audio),Andy Grammer,10,09-11-17,22:00 to 22:59,Thursday,GB,33315,1365,24,91
8l_e6bx8UG8,17.14.11,Remy Ma - Wake Me Up (Audio) ft. Lil' Kim,RemyMaVEVO,10,08-11-17,17:00 to 17:59,Wednesday,IN,1231518,32648,6221,9288
lsfzA7sWlOM,17.14.11,L.A. Noire - Nintendo Switch Trailer,Nintendo,20,09-11-17,19:00 to 19:59,Thursday,AU,154872,7683,164,1734
RQDphL2MVlM,17.14.11,Everything I Wore This Week! Outfit Diary 1,Dina Tokio,26,10-11-17,22:00 to 22:59,Friday,US,72626,3652,120,219
X7flefV8tec,17.14.11,"President Bill Clinton On Dictators, Democracy, & Why We Need Immigrants More Than Ever",Team Coco,24,09-11-17,2:00 to 2:59,Thursday,GB,366180,4364,4448,1997
cYw-oyJ7AEY,17.14.11,"Pitbull, Stereotypes - Jungle (Lyric Video) ft. E-40, Abraham Mateo",PitbullVEVO,10,10-11-17,8:00 to 8:59,Friday,AU,264511,11736,532,743
6nJw-jPQYVI,17.14.11,A Day in The Life of David Letterman,Late Show with David Letterman,24,21-05-15,7:00 to 7:59,Thursday,IN,192609,1345,24,126
5x1FAiIq_pQ,17.14.11,Alicia Keys - When You Were Gone,Alicia Keys,10,09-11-17,15:00 to 15:59,Thursday,IN,95944,1354,181,117
LMCuKltaY3M,17.14.11,Elbow - Golden Slumbers (John Lewis Advert 2017),ElbowVEVO,10,10-11-17,8:00 to 8:59,Friday,IN,154494,2163,147,211
6Detw08jRhs,17.14.11,MDNA SKIN: Express Yourself,MDNA SKIN,22,09-11-17,18:00 to 18:59,Thursday,US,53321,443,131,106
vd4zwINEcLY,17.14.11,Live in the now!,poofables,24,27-03-11,4:00 to 4:59,Sunday,JP,95085,909,52,193
7fm7mll2qvg,17.14.11,Sigrid - Strangers (Lyric Video),SigridVEVO,10,10-11-17,0:00 to 0:59,Friday,AU,91776,4604,46,357
5gFpcEKayz4,17.14.11,MÃƒËœ - When I Was Young (Official Video),MOMOMOYOUTHVEVO,10,09-11-17,9:00 to 9:59,Thursday,GB,764716,35765,483,1159
eHIY3HNNqzM,17.14.11,The Script - Arms Open (Acoustic) [Audio],TheScriptVEVO,10,10-11-17,8:00 to 8:59,Friday,US,135337,7158,89,318
q-WipZ9p0wk,17.14.11,Three meals that cost me $1.50 each,Brothers Green Eats,26,09-11-17,14:00 to 14:59,Thursday,BR,77630,1991,83,208
zy0b9e40tK8,17.14.11,Dark | Official Trailer [HD] | Netflix,Netflix,24,09-11-17,9:00 to 9:59,Thursday,CA,378750,5642,146,675
rL4WkebTT_U,17.14.11,Where is TOKYO'S GREATEST View?,Abroad in Japan,24,09-11-17,15:00 to 15:59,Thursday,US,151709,9210,71,1103
Y6eKxjMA9ek,17.14.11,"Dropping And CATCHING A Paper Airplane At 2,000 Feet!",Tucker Gott,24,09-11-17,16:00 to 16:59,Thursday,GB,175852,15909,200,852
Q6Usd3_fbq8,17.14.11,Improvising in the style of different classical composers | Practice Notes 34,Nahre Sol,10,10-11-17,4:00 to 4:59,Friday,AU,5149,242,0,54
44NYFvhXmW8,17.14.11,Thirty Seconds To Mars - Walk On Water (Official Music Video),ThirtySecondsToMarsVEVO,10,08-11-17,13:00 to 13:59,Wednesday,US,1905487,65854,2442,4490
9wg3v-01yKQ,17.14.11,Harry Styles - Kiwi,HarryStylesVEVO,10,08-11-17,13:00 to 13:59,Wednesday,BR,9632678,810895,16139,59473
F-j_6IuaYfw,17.14.11,I Miss the Old Taylor,Wong Fu Productions,24,08-11-17,21:00 to 21:59,Wednesday,US,476389,16106,950,2077
_qSW96a2aKY,17.14.11,Keith Urban - Female (Official Audio),Keith Urban,24,08-11-17,5:00 to 5:59,Wednesday,BR,754558,11985,1356,1757
afgvlR9WmIQ,17.14.11,Maroon 5 - What Lovers Do (Live On The Ellen DeGeneres Show/2017),Maroon5VEVO,10,09-11-17,2:00 to 2:59,Thursday,JP,762616,20159,336,899
_CJN_ryETIY,17.14.11,Harry Styles canta Sign Of The Times a X Factor Italia - Live Show 3,X Factor Italia,24,09-11-17,23:00 to 23:59,Thursday,CA,199429,10175,66,539
P4YJwy_T9pM,17.14.11,I Picked My Girlfriend's Outfit Blindfolded,Tyler Williams,22,09-11-17,3:00 to 3:59,Thursday,US,691229,31892,197,1404
YqH4eWR7jDQ,17.14.11,"The Oak Beams of New College, Oxford",Stewart Brand,27,10-06-12,19:00 to 19:59,Sunday,US,6412,49,0,2
r96KpNTcog4,17.14.11,THE MOMENTS BETWEEN THE MONTAGE | Chris & Jack,Chris and Jack,23,09-11-17,14:00 to 14:59,Thursday,US,108618,4989,58,274
B4gXsobd_ao,17.14.11,What Are Diminutives Ã¢â‚¬â€œ and Why We Like Them,The School of Life,27,09-11-17,14:00 to 14:59,Thursday,BR,79306,3809,127,670
